ph,Solids,Turbidity,Potability
8.174028131,19808.53777,3.986780704,0
8.034011917,25204.67408,2.452120806,0
8.205541815,19902.82382,3.634030668,0
7.893818459,16853.67633,3.508503713,0
,11370.64917,3.266562403,0
5.488135469,21715.77441,3.652991422,0
8.163074031,10494.57337,4.128193137,0
6.867000691,14464.11555,3.484120574,0
5.821706914,40009.72361,3.908198846,0
7.451888779,15825.18257,3.930080761,0
6.898315041,45939.68916,3.822307139,0
7.544340114,17253.33674,4.435514109,0
4.103867855,22207.47023,3.808850694,0
5.329938815,24000.52314,5.79932235,0
6.962993545,24036.59383,4.760381755,0
6.846059942,16515.67039,4.709374128,0
6.279842183,11582.50525,3.27858441,0
6.739849728,34702.41785,4.379630439,0
5.495035446,26744.30174,4.115428052,0
7.583770299,36343.40706,3.642289214,0
5.866702734,16298.00135,5.302972731,0
6.394980461,21051.25691,4.732002727,0
5.82126163,37174.00541,4.371078785,0
5.514062185,27859.74831,4.460362938,0
6.730883602,22296.05965,4.359137364,0
5.198067643,37200.24206,3.295033859,0
,9626.893206,4.654177335,0
7.362331187,28263.31064,3.93356497,0
7.06614184,22523.43357,4.127599073,1
5.420347747,25107.20863,3.75672017,1
7.015332583,16351.22629,5.251223104,1
,6974.225135,4.138696567,1
6.044671753,13593.60002,4.914883756,1
6.198650336,31369.54164,3.574172022,1
7.678945067,20243.0882,3.089549648,1
8.062066123,35381.67076,3.040031498,1
7.255798597,32595.12024,3.968177083,1
,15426.91508,3.430167323,1
6.792407469,28508.21693,2.505650441,1
7.368165577,8524.874646,3.684263383,1
8.837786915,11610.20795,2.087080217,1
7.108140711,23688.20522,4.015246444,1
5.289618437,21776.17017,4.54810035,1
7.169251038,39624.08718,4.533174155,1
7.695049437,11598.68237,3.198879005,1
8.693149901,16559.87726,4.687846798,1
,18113.0173,3.077034893,1
6.999764511,16078.45939,3.360130678,1
6.897922717,16616.51662,4.490105279,1
6.382314604,24259.75167,2.881370055,1
9.917092057,37215.22684,3.39332538,1
5.609025354,26955.33018,3.354890148,1
6.277463093,22807.33885,3.123166159,1
,15255.11526,3.796737486,1
7.714312672,19789.63608,4.42513397,1
6.351286549,22337.44839,3.707053968,1
7.958871446,26845.66101,4.007902613,1
6.618186567,13776.62179,3.797067861,1
6.000723336,21111.6641,4.176218743,1
6.39292784,21217.1586,3.271338859,1
6.977267852,20287.35977,2.367041309,1
6.353436844,18664.8443,3.861109202,1
6.019939995,20666.41014,2.747027112,1
7.330196877,14884.33996,2.884715098,1
9.241338767,31598.53638,3.842577604,1
6.593174457,21857.83889,3.931653171,1
6.948265449,6874.586016,4.095611813,1
,13671.41603,3.364890882,1
,21093.21741,3.589251634,1
5.938321179,10815.39944,3.88950004,1
8.249550509,32898.74937,4.284831119,1
6.903816978,35455.70961,3.867843303,1
7.605674821,9583.710441,5.554074526,1
6.589290501,34298.15294,3.181112063,1
7.511816641,15736.89396,2.285519929,1
7.301444654,46718.55597,3.16007484,1
6.788291583,25661.36054,4.255948317,1
,23727.09411,3.714469253,1
,38119.18557,3.356977982,1
6.692531669,37033.15209,2.942115367,1
6.028101118,17150.10055,4.080786271,1
6.715940564,17180.18818,2.404729206,1
7.490786676,26551.3701,4.354535491,1
,41325.44355,4.322325337,1
6.336588682,15570.14232,4.356593856,1
7.381757557,1372.091043,3.338021759,1
7.256015039,44184.23046,4.534960273,1
7.025821771,21226.66555,4.746091949,1
7.606880475,29339.92927,4.564460392,1
6.983860439,11848.76973,4.159566509,1
6.347020018,19743.14842,4.526350939,1
7.322828417,24682.12455,3.981968832,1
6.777506359,15228.91291,4.263180268,1
8.370364965,27193.31738,2.746649834,1
6.642755695,36505.52426,4.299209281,1
6.217584914,15597.64088,4.15016691,1
6.630122156,36269.70132,3.352764606,1
8.051022203,28338.66404,3.767443126,1
8.416086817,28234.90686,4.93008381,1
,24037.51049,3.743703735,1
7.933067692,12732.88824,4.534233043,1
7.917608595,15805.65015,3.784085381,1
8.942045991,56488.67241,4.354287641,1
7.033945359,15428.45092,3.931730863,1
,45243.02895,4.108856703,1
7.580048808,31749.9244,3.959636524,1
8.473249064,20465.58861,4.81018543,1
6.816416925,24170.27489,4.274738214,1
6.460033522,35775.7934,3.535597779,1
6.227826795,22550.49226,4.007347485,1
,18589.03116,4.400203469,1
,4142.499001,3.612918763,1
5.632731647,28315.43778,5.114607051,1
6.191241443,29778.35788,3.315070593,1
7.701032797,16978.92683,3.395482609,1
,24634.55244,3.498716819,1
8.832641116,25100.1314,3.452149736,1
5.646083312,22455.69501,3.938505627,1
7.332103963,24412.50354,3.901096866,1
7.896743922,9407.664039,4.889458166,1
5.675294715,39172.38964,5.021464632,1
6.010617577,15940.57327,4.867287404,1
7.986018499,24712.99343,3.153004728,1
,16670.99601,4.304051632,1
7.159613912,30897.99004,4.943842601,1
7.565198073,11246.42665,5.185000024,1
6.865568515,22585.78881,4.916218246,1
5.736675709,12683.48329,2.741791308,1
6.129069622,22207.48287,3.83763909,1
5.991371082,28702.95238,4.53937115,1
9.723377231,9076.646483,4.072063353,1
7.736312841,19496.84859,3.700916676,1
6.715799479,16006.97259,4.999752023,1
7.966762553,13354.70651,4.816347767,1
8.242558635,24042.18816,3.529427237,1
6.539546128,28979.7676,4.076403287,1
6.78538406,13098.85829,4.677920641,1
7.007974587,26136.31357,4.628974864,1
7.740383939,12477.77182,3.01336084,1
7.918087079,29565.71111,4.64004301,1
5.772769698,26693.76161,4.154685424,1
7.571684493,8835.555876,3.920287688,1
8.73352533,24578.42122,3.1492018,1
6.917858355,27651.6091,5.544167317,1
8.512780909,33092.66935,4.026622094,1
6.539115261,23308.29688,4.211671959,1
,32161.84009,5.53747584,1
8.22708313,40546.95633,3.619181848,1
7.274198051,16255.90137,3.152762794,1
7.118980168,32528.11561,5.349210586,1
,32865.50953,3.574605162,1
5.941942536,14778.03288,4.302179285,1
7.278910903,22184.52703,4.201577247,1
7.445189026,4168.196994,2.745803765,1
6.442496436,11592.44562,2.891018879,1
,39802.51492,4.989876168,1
6.919726155,35558.73165,4.12082788,1
6.47237105,24246.50356,4.134575197,1
8.25121778,17617.87631,3.495062986,1
,18964.09226,4.600663396,1
6.707108206,10794.7839,2.640246413,1
7.24019447,31144.70312,3.362821763,1
6.528490775,10835.20116,4.585971676,1
7.031839174,12653.94408,2.725564949,1
7.494391101,25058.16022,3.579651838,1
6.957433638,15007.42153,4.89205044,1
,16589.81155,3.327384429,1
6.962324595,35229.077,4.526768327,1
6.509621638,20122.19256,3.802819638,1
8.069297893,16654.50937,3.021381555,1
7.213375388,27377.69978,3.453438876,1
6.790838199,14348.57292,3.438279839,1
6.975209178,35701.15532,5.25648355,1
7.422225264,40148.12372,4.486512693,1
6.505065807,16982.13197,2.890998522,1
6.617862257,33245.63059,4.601351198,1
6.769769339,16980.25848,3.846611901,1
6.341751224,18058.32029,4.01901055,1
7.058866081,16473.06709,3.937334184,1
7.539287395,26999.38208,5.427372665,1
,36525.55088,4.64569167,1
7.490807654,6873.559885,3.716367555,1
6.037428194,12988.79123,3.594217364,1
,8721.231885,3.392134168,1
6.706695161,27881.50441,4.371882445,1
,26885.83494,4.709676028,1
,7557.021271,4.116263245,1
6.758851697,22540.77517,3.639971876,1
7.48678088,31130.21264,2.748428797,0
6.904121373,10836.96978,4.141819203,0
,42617.3034,2.846501199,0
7.348937142,15818.26132,4.725746456,0
7.846057926,23264.10997,2.487968647,0
,19955.71054,3.113764306,0
6.1798098,15391.55915,3.70432422,0
6.755669308,13821.55616,3.959517637,0
,28266.75511,4.312289708,0
7.266598792,36490.14303,4.952733208,0
8.218171066,22465.68756,4.246446172,0
6.980061939,17625.46641,3.969463254,0
6.381978996,18982.95376,3.299047219,0
6.64800546,15176.29068,3.829783554,0
5.899936567,30379.35944,3.858978815,0
7.260904363,21391.16254,4.383823385,0
5.575920648,14553.13231,4.294447559,0
5.467401255,12883.16353,3.717822718,0
6.090016057,12558.89797,2.943521712,0
8.205447053,17981.25478,3.73992167,0
7.670505864,33843.61945,3.93382646,0
6.791097166,20149.17967,3.084039762,0
6.006769481,20279.70104,4.034754809,0
,32951.31637,4.905229739,0
6.336342762,14619.62726,3.78880332,0
7.473235377,19932.58523,3.87771425,0
,21671.2783,4.246388024,0
7.380104835,16862.54348,5.030452202,0
10.067633,39716.1318,3.776788997,0
5.9159443,6967.735565,2.585849315,0
,38971.05101,2.643212412,0
6.124847329,15092.01764,4.211967654,0
,20593.93372,3.30241929,0
7.876495131,15741.08163,3.913904717,0
6.021051323,18966.36305,4.661057552,0
,20894.40049,3.818403943,0
,14807.41355,3.434798595,0
6.58545023,30210.25037,4.275640248,0
6.342671183,21079.60621,4.582591795,0
6.632990254,12829.09278,4.36085117,0
5.400700138,9968.962738,3.555737566,0
7.460147818,25480.91841,2.413628852,0
6.709822001,20922.15446,1.687624505,0
8.054893322,28545.35543,3.52438043,0
5.365192408,16262.93925,3.180798457,0
6.920388988,11086.25986,3.277601364,0
7.025456548,31659.96274,2.927051442,0
7.974248428,26848.62984,3.195944251,0
8.03105522,18134.83502,3.338880126,0
7.614056817,17598.20035,3.437946395,0
7.643578362,21885.50378,3.76216286,0
7.731315009,38356.2265,5.164284275,0
6.268402756,23050.33126,3.38970529,0
7.369911642,19283.40205,3.821721167,0
,25696.32094,4.142386059,0
6.320375285,20481.64207,2.728617352,0
7.290088572,26115.61633,4.700618336,0
6.356511062,17538.54117,3.415525525,0
7.974065001,29477.7644,4.069086698,0
4.943508444,11870.42485,5.070841577,0
7.700362305,29432.20825,3.786486994,0
6.05460718,10215.81242,4.88916336,0
4.22142068,34370.19711,4.278712401,0
8.545890346,31056.57878,5.036882987,0
7.752176213,13655.68065,4.72550711,0
5.588129751,8730.312436,3.165618482,0
8.649868625,18503.76653,3.08168124,0
7.899256515,32210.8163,4.44817057,0
5.952267969,28105.96489,4.769768271,0
8.040187557,11861.55085,3.221138969,0
4.313219151,12770.83183,3.923590202,0
6.707016928,14794.4114,3.165632391,0
5.853560601,19790.85693,3.756873895,0
8.817402774,23173.31953,3.864098419,0
,39207.58925,2.812503635,0
,19671.35123,3.481517395,0
7.47640846,27109.89561,3.47819378,0
7.691486298,36578.22375,4.042497483,0
7.367371853,16663.60251,3.817215105,0
8.927905926,22139.87885,5.474354698,0
5.62122732,11123.88616,3.440753325,0
6.450644925,27682.50745,5.241539196,0
7.566517125,30823.73049,3.275142037,0
6.115637546,15765.78672,3.723625473,0
7.595228724,32869.47441,3.497604114,0
,11380.29864,3.25627469,0
7.131221859,18969.82489,4.713192605,0
7.399724708,18535.04645,3.79512408,0
7.002479941,20518.55543,3.352436318,0
5.345345371,10315.35397,2.362886022,0
6.185951163,22198.92942,5.2057243,0
6.070090952,26764.49443,4.699457411,0
7.095569331,30235.1708,4.861276292,0
,16737.10822,3.092816759,0
3.928556492,17328.16146,5.060835979,0
6.352973105,13858.70394,4.15549464,0
5.999125178,19345.79133,5.046973116,0
8.899588378,17915.08597,3.92861371,0
7.37533762,28767.75742,5.127394949,0
8.979322853,24967.323,4.264944046,0
8.532377474,30268.42127,2.380088049,0
7.213537481,34727.40856,3.497480961,0
,14368.12816,4.583109838,0
8.895574458,27622.74627,4.754234802,0
6.582764204,21961.52692,3.668879697,0
,14665.4048,4.377502097,0
,49125.36008,3.287617332,0
5.986593892,21229.08331,5.051493874,0
6.841221063,28263.80372,5.092364652,0
,21716.42369,3.825770075,0
7.146117225,33266.57158,4.775201718,0
,21862.75361,3.943290757,0
7.507575296,18328.6959,3.703001047,0
7.997175823,20575.57316,4.817668211,0
5.174345998,11746.60752,3.689144992,0
,23172.28151,4.018446539,0
6.479092567,28165.87256,3.089597302,0
7.811512445,20911.90467,4.54607021,0
7.437216653,20185.58716,3.866874573,0
7.953878115,18677.27922,2.86022397,0
6.396569931,12278.98528,4.188249712,0
,22444.09007,3.594444416,0
8.058135997,29298.35949,3.13060894,0
,20283.78363,2.028875173,0
,26492.71618,4.875382905,0
9.497261163,33681.33014,5.24210533,0
7.984710742,40709.78166,4.567879972,0
6.26111058,8572.421509,4.753018575,0
6.957802749,20215.63285,4.587745469,0
9.663159015,24387.96807,5.270217774,0
6.732713713,33820.64576,3.885405037,0
4.886057057,15496.61172,3.079373114,0
9.610220345,33954.43547,4.961971972,0
8.518531795,32018.28963,4.147168618,0
6.950786515,21709.64771,3.997975215,0
6.023022741,10925.3601,3.668088579,0
9.011480407,34865.35768,4.270801389,0
7.946767904,24244.11196,3.038483125,0
7.709617351,32910.52518,4.140423757,0
6.081615358,10120.11268,4.010036799,0
8.146185794,20506.69842,5.177963625,0
8.141861116,25433.46501,4.136950486,0
7.703356821,12861.94654,4.732125346,0
,27687.73765,3.771305113,0
9.252856509,50279.26243,3.300585826,0
6.047651489,28633.84638,2.589867903,0
6.152857802,24978.48318,4.403083394,0
9.074922874,21633.72173,3.84047901,0
7.436537227,31935.69071,4.497629168,0
,11949.59793,3.458352214,0
7.130099196,9480.617796,1.986191593,0
6.79212545,17782.60441,4.042637641,0
,14916.98609,3.864931035,0
8.885626344,19113.01191,2.993300944,0
9.47531626,32568.1535,4.701538331,0
,21030.23453,4.691017503,0
7.183108734,5097.82585,4.006424839,0
6.157443145,25937.71144,4.770154312,0
6.467868302,7656.413248,2.861063943,0
,24916.62559,4.301273481,0
7.488133464,24786.05053,3.474034717,0
7.32354512,21044.20266,4.898421041,0
,13568.2712,3.067033981,0
6.530796124,19174.59325,3.181634909,0
6.931470427,35793.75779,4.249333174,0
7.774645243,13829.93907,3.911816766,0
8.107500139,27277.57996,4.647800627,0
6.306864459,22418.90819,4.619172769,0
,22900.11825,4.069165567,0
6.609680322,17963.86685,3.589146441,0
6.632205879,9809.904,3.44374056,0
,18939.61646,4.287440678,0
5.716755667,12641.52781,4.080674996,0
7.74045387,19713.50437,3.54131667,0
6.277277371,22916.57224,3.619321182,0
8.006373298,45041.14914,2.396505358,0
6.513016586,26262.54548,3.729960916,0
6.234197672,22195.21038,3.885492316,0
7.277143967,18270.10506,4.931353522,0
6.04451303,30191.69246,5.127778325,0
6.643026538,20511.36924,3.709988662,0
5.15045654,18655.54189,4.147028947,0
6.110545161,21319.7944,6.06455925,0
7.831117737,19130.96153,3.807997464,0
6.980727164,30862.78446,5.437618577,0
8.552782416,39030.6037,2.940847996,0
6.449379439,8607.61251,3.71542875,0
7.392084038,20185.67623,3.778458496,0
8.360795827,28722.17585,3.715951409,0
7.619845077,37279.12895,3.779648433,0
5.404510674,10168.17654,3.998175886,0
7.079303518,24282.15477,5.553173841,0
,32496.64022,4.296188763,0
7.161714893,13680.76414,3.909973568,0
6.854946859,16203.0907,4.938999307,0
7.309556407,22277.62602,3.707413724,0
9.313465893,41982.61066,4.493612765,0
,26964.31718,4.50102454,0
,30797.52,3.36517444,0
6.187938054,12682.15094,3.546183202,0
,11429.2012,3.802426744,0
7.965337305,25274.6103,3.390982111,0
9.264390909,19607.75492,3.175520774,0
7.754044354,19019.2795,3.760298085,0
9.393891652,13150.20746,3.048565866,0
8.176079615,21856.98863,4.112322458,0
8.337696201,30969.04759,3.454197457,0
,11963.32372,2.813526756,0
7.191024857,23781.32874,4.270645693,0
8.613698595,20862.45587,3.949220099,0
7.793039171,17398.38584,3.389270098,0
3.878879389,21937.47157,4.927711075,0
,25236.70132,3.723776038,0
3.978284627,14433.7805,3.751565769,0
5.96406536,22168.33156,4.696720853,0
7.53205858,24454.72586,3.808569923,0
7.233538435,16621.49479,3.679015068,0
,11900.0552,3.153800219,0
,46077.35849,4.21251085,0
7.480728114,28357.94277,3.714874787,0
4.477091714,26843.47036,4.32768029,0
,25110.03763,2.739234987,0
,28790.54768,4.476991215,0
6.31407747,31114.63565,4.363865763,0
,17317.68725,4.241935683,0
8.822610384,27109.23965,4.415596156,0
6.922652371,14682.66584,2.877354267,0
,25541.15277,3.611330374,0
6.904536858,32981.25838,5.058905448,0
6.548017642,38368.01262,5.930227577,0
6.581082756,24480.6718,3.511369718,0
7.864649673,23045.72625,3.585933522,0
6.136907177,20561.69473,4.704585018,0
6.94702854,17540.03022,2.600187733,0
6.203322508,29426.47378,3.487920051,0
,38097.3298,3.212492693,0
8.373170925,22022.62622,2.786329667,0
,12190.1716,5.026270726,0
5.921247069,17397.40286,3.74677556,0
8.829806178,17732.91467,4.423886042,0
,13427.06859,5.324638005,0
6.832217388,14015.04477,3.145415511,0
9.281302611,36622.22861,4.069976589,0
7.456250785,9163.294448,4.279697428,0
7.088250976,25399.10901,3.230645436,0
5.648628538,14547.88548,5.370004183,0
4.293961235,24600.76069,5.105120757,0
9.678050854,26402.70396,3.029700335,0
8.662709501,20333.0795,5.120102528,0
5.897391121,30575.35714,2.961602418,0
9.494242648,21879.70421,3.18902554,1
,18318.72037,4.181264106,1
7.080193059,39431.11265,1.492206615,1
7.55985231,29567.69893,4.550501006,1
7.040394956,22505.5186,3.931916553,1
8.053043682,37086.54605,3.301574895,1
7.044375319,12575.27963,4.276699074,1
6.309891576,31062.37191,3.603040462,1
6.203572848,6698.239095,4.305549362,1
6.879404957,20509.33196,4.70047023,1
7.754884394,18857.0585,5.128390055,1
7.916669699,39431.25263,4.275192719,1
6.405392482,20526.30684,4.531920781,1
7.795957801,27849.14209,4.25187617,1
6.963979351,12878.17635,4.489870473,1
6.967861397,13401.04439,4.893215273,1
6.622791356,13900.71652,5.60929081,1
7.369988621,18998.34682,3.463852437,1
,8076.822283,3.373936508,1
6.944868387,16904.20109,4.241135181,1
5.284810115,11130.21136,3.990242632,1
6.851442603,15349.14258,4.935556543,1
7.760189365,34250.16392,4.590527649,1
7.280560357,29690.91716,2.919796005,1
6.83425989,21670.56989,2.658843412,1
6.728975148,26376.06229,4.593787133,1
8.016418375,30854.83047,5.320015455,1
6.864916739,20464.77269,4.493746769,1
5.80897552,7965.207918,3.599933102,1
8.458796988,29317.14244,3.827431411,1
6.987335279,13505.03312,3.870292782,1
7.288736661,31617.07541,3.531384661,1
8.116350275,16514.60809,2.526016236,1
7.463915951,27150.3954,5.075843604,1
7.512361216,17895.55659,3.515802547,1
6.415108472,19310.06201,6.073006014,1
7.059940234,39484.63892,2.949938823,1
,25703.1552,1.659799385,1
7.425102223,18608.94087,2.558772744,1
6.742622398,15488.95675,4.96467264,1
7.682923445,31150.51342,3.542731087,1
7.041665417,25419.7695,3.099746163,1
7.185276449,25645.06723,2.959153823,1
6.597292363,25039.3547,4.318305407,1
6.908853083,16965.31411,4.693949416,1
,37273.42922,3.573741106,1
,11566.87555,3.603089689,1
6.281903929,17095.27007,4.457729915,1
7.036752104,13812.41042,3.285371835,1
7.362912867,20430.9067,3.249439878,1
7.369087139,28232.01841,2.715186685,1
7.708109989,15456.22009,4.896625908,1
6.50411278,20852.7645,5.396623142,1
8.185923417,23641.47203,3.566945145,1
6.149185174,20596.39123,4.275614874,1
7.080445821,36966.85332,2.664946055,1
6.628427347,18059.33085,3.405278618,1
4.704698462,5128.457646,4.109924712,1
7.976900874,15360.83507,4.753607931,1
6.809644515,35001.14479,3.183803572,1
,20325.70213,4.032267339,1
6.967696683,22886.96573,4.819637104,1
6.44455517,24855.83004,3.551905359,1
6.277742483,15751.44915,5.255011943,1
,21190.15494,2.505464027,1
9.014356734,49009.92466,4.549419413,1
7.78166376,35055.61649,4.822967485,1
6.084360116,27310.06085,4.29811092,1
7.15473588,32680.97799,4.629955736,1
6.74881155,22475.09296,3.312512766,1
8.128270069,19954.57555,4.678742166,1
,22613.29748,3.978495494,1
6.335683142,26594.35208,4.57886119,1
5.940475876,17177.07104,3.997969671,1
7.614877639,33347.9711,2.990780894,1
6.718249445,21043.62693,4.488904316,1
6.866356515,13979.38175,4.346153563,1
,21208.61829,2.601517589,1
7.553844615,14319.40137,4.37456385,1
7.366671989,15547.18663,3.394450273,1
6.567759613,20156.57862,3.824428039,1
6.333640046,18506.28861,3.982002335,1
5.892413186,11006.04851,3.311813193,1
7.91803917,22899.06291,3.386109813,1
6.549124998,7412.798059,4.421058844,1
6.804796145,17196.05471,4.847312562,1
,20106.10684,4.704273495,1
7.17617087,25794.95019,4.742966749,1
7.085095883,21823.09426,3.932839293,1
7.201702375,37308.99416,3.883250198,1
7.776044113,38895.35614,5.425945934,1
,20214.21655,4.258488737,1
7.046548537,30569.81055,2.869226102,1
,12635.3677,4.480574391,1
7.732880078,47022.74585,3.510728004,1
6.266799948,27577.21362,3.652844726,1
6.630251709,22557.77958,5.181202492,1
6.775631133,15525.39396,3.017544306,1
,25680.71739,4.32378488,1
8.164992426,29045.26114,4.16249551,1
7.773758137,21688.61694,4.040974482,1
7.295141332,13706.18681,5.056104024,1
,8906.975623,3.842113986,1
7.657541728,35056.23223,4.792527452,1
7.664793523,20259.72585,5.481690934,1
,20116.9111,3.619545637,1
7.800421289,19873.30092,3.345910382,1
7.264069097,19412.11272,3.960282114,1
7.544305636,34359.4008,3.714096435,1
7.749773784,21995.06807,4.317186298,1
7.442023084,34565.70169,2.894651172,1
6.559252621,30660.20967,4.216315016,1
7.035036795,19746.49325,4.557028866,1
7.880685943,19486.88184,3.579983811,1
7.498372459,21736.37332,4.242241799,1
,12700.48804,3.756100423,1
6.538207173,12330.40657,3.426266449,1
6.373288071,17502.87944,4.538108781,1
5.756475689,8086.825999,4.002081517,1
6.918062438,14052.44611,3.566298462,1
8.81350466,40684.39001,4.242459863,1
7.361599832,29169.72078,3.751588622,1
9.175586153,47852.88887,2.959684621,1
,32349.10238,3.952594441,1
6.550877193,25070.00874,4.824825939,1
6.510855611,15147.17146,4.225608376,1
7.347030356,19073.25959,4.2978807,1
8.11195317,38184.46957,4.430750456,1
,35434.28006,3.825936697,1
5.985012451,20155.43447,3.764099674,1
,25626.48105,4.219225569,1
,25583.49201,4.514174613,1
6.433722353,20321.2294,3.641489972,1
6.770095146,25887.63172,5.203461367,1
7.927969553,27402.02,4.847262262,1
7.338826111,12603.40037,4.017061119,1
7.078361074,16648.60057,3.263464731,1
6.751668627,32040.50567,3.735173416,1
7.744125219,21403.00205,3.612260192,1
7.560392023,14739.06854,4.257805108,1
7.830607591,18821.38961,3.551568013,1
6.746934968,25137.42768,3.485535976,1
6.542281787,35965.74458,3.794055433,1
8.549692514,17828.29452,3.039018779,1
7.499844502,22452.63557,4.663869576,1
5.763772807,22025.69661,3.253200107,1
7.276863125,30396.90462,6.083772354,1
7.493290816,9465.323905,3.74874691,1
6.11602398,22481.02732,3.984308829,1
5.226895232,7907.330441,5.13805579,1
,15097.02406,3.227940799,1
6.420640206,26034.5282,3.139940274,1
7.669012537,11579.44169,4.589512953,1
7.128062255,25227.54515,4.510595264,1
,14476.3357,3.895572062,1
6.615350135,26392.86361,4.453443265,1
6.504876222,13403.08639,3.748443401,1
7.459124173,33173.49941,3.544751521,1
,32269.50494,4.804828567,1
7.096047101,17240.02106,4.785637378,1
6.989442177,12150.72192,3.85304755,0
,32328.71481,5.493180964,0
8.297725878,20320.10845,4.166105474,0
3.84645395,14686.28339,3.143430669,0
,28990.78788,3.669056836,0
9.380007092,32471.45632,4.566253696,0
8.998375023,21790.0109,4.516932985,0
5.690387424,14083.82989,2.988621031,0
7.301563449,23441.26714,2.774960949,0
7.031684051,24510.50756,4.422182857,0
4.348674993,9848.035583,4.360950051,0
5.29419539,26811.20307,3.522454093,0
7.257930995,24354.33517,4.266922561,0
9.250491639,22749.17835,3.996339179,0
9.680474778,32916.33148,2.79584013,0
,19764.62744,3.017984971,0
6.741245821,23565.73271,3.500970574,0
6.81170227,15149.48987,3.275008408,0
6.966942962,25441.05612,4.356931133,0
7.446089059,17763.31099,2.948657439,0
6.210647606,19330.03576,3.21212398,0
7.341547112,21273.45707,4.025643696,0
7.051396426,15423.38728,3.172091114,0
6.64261391,13730.25912,3.807720799,0
10.14629048,24649.67475,4.481552363,0
14,24008.99204,3.170993874,0
8.4695373,15273.04929,4.149553298,0
6.043212071,24207.08167,4.196726496,0
5.84111884,17721.95956,4.237560418,0
8.114665426,26631.21287,2.65459449,0
5.585116998,22234.69674,4.148342955,0
5.903993501,19399.22197,3.820021216,0
10.28412608,23259.01245,2.844632741,0
9.57822672,33080.58883,3.419238762,0
7.094830834,18975.64349,3.628459629,0
,12229.29848,2.51676912,0
9.687260028,18752.5764,3.085835467,0
6.52744059,22444.08178,3.567180517,0
,18753.21176,2.373437694,0
7.744772552,27648.15965,5.016321199,0
8.28922427,22526.27975,4.291001305,0
7.249257333,24311.90579,4.361486286,0
7.744098531,30809.7057,5.104188246,0
,19026.67284,3.986882335,0
6.890274539,12218.09594,4.100696951,0
6.047380857,20278.38298,2.216729691,0
11.56876797,39234.47018,3.761288428,0
10.16483856,28915.64322,2.937686205,0
8.722311224,20256.35307,3.009289196,0
3.717703935,14841.242,3.780258731,0
4.894278074,10922.54199,3.594990864,0
6.071183422,14852.53068,5.036334154,0
9.032563451,24897.55703,3.626135878,0
9.913703797,32129.99631,5.55466674,0
,19919.32459,3.428095926,0
4.229224559,21214.37051,3.73313957,0
9.135451944,32105.28712,3.643686803,0
3.906567514,17857.71689,3.204795726,0
7.384048888,14417.97953,5.337987102,0
,8692.538152,3.91360184,0
8.524296363,12658.17716,4.343059524,0
5.706130889,25815.60909,4.32639437,0
3.71517136,15900.79715,2.35333814,0
6.519847784,14284.64792,3.272286086,0
7.910640914,16461.50232,3.88660269,0
6.587464617,28990.29785,4.096841156,0
4.30002934,17639.85794,4.586448405,0
8.575939174,15778.7294,4.00212866,0
8.884934503,17621.39011,4.714163453,0
10.5047602,31320.24559,4.681366362,0
,31044.73818,1.984614867,0
6.946717558,32946.56752,4.93498603,0
8.107091815,24531.86944,2.769164071,0
4.908899724,13516.91149,4.196429497,0
5.098967068,21682.75477,4.333667365,0
6.093091914,21456.60442,4.523557774,0
10.03393346,25433.2321,2.901535467,0
8.978997745,19030.71688,4.656316782,0
5.514747799,35343.62858,2.798158402,0
,20743.3484,3.808912954,0
6.731278124,15058.13875,4.190484029,0
7.191962029,15395.46908,4.102719041,0
,30524.09379,4.938389194,0
7.12771121,19309.57045,3.396184931,0
5.632040992,19345.92248,3.511984837,0
,13361.22602,4.4110576,0
7.95502634,32405.41386,3.955916726,0
7.775049501,22329.74008,4.699482756,0
5.168340328,17914.34023,3.841162625,0
7.66752086,25035.27104,4.618164705,0
7.272362197,16404.75948,3.99658137,0
3.691932693,9439.783993,3.846606955,0
,27158.67773,4.688955207,0
7.692523534,26686.84794,4.522431964,0
8.157518083,27931.2084,4.469430538,0
7.187765846,31125.74043,3.78412078,0
5.689554344,17493.65042,3.732170265,0
8.758824521,19572.14708,3.527565359,0
9.814247469,30575.9469,4.317531287,0
9.969273221,26944.68192,3.643379015,0
,18282.06928,2.757856838,0
9.14912671,21463.05919,4.805641211,0
,25623.34055,3.582882369,0
5.840811554,16087.26971,5.049463526,0
,18668.36383,3.772078073,0
4.98167205,20988.08781,4.47514849,0
5.423318496,18020.84243,5.224654834,0
4.838571107,18328.40262,4.580371969,0
7.904053371,23575.99143,3.137280422,0
6.744064261,16304.52892,3.534125963,0
8.66397482,29551.33415,3.689241361,0
4.161111968,25815.38921,4.168242189,0
8.515977267,28553.55946,2.165681681,0
9.99980746,33462.03422,2.659977662,0
7.038092306,24607.0881,4.237697607,0
2.803563057,11920.90742,3.489938597,0
5.972599968,23124.57798,5.164944785,0
8.180755326,25623.8675,3.845422805,0
7.010243376,26395.24878,3.279006327,0
8.179890443,17291.61826,4.295737731,0
,24642.81233,3.215740139,0
6.865125275,13529.03876,3.95515371,0
7.950816584,20827.91758,4.543685406,0
,26321.68919,3.305587798,0
9.581188523,28292.78032,3.929177544,0
7.274756855,21496.74514,4.271580716,0
,11803.7355,2.816074739,0
8.026773256,19168.52677,3.735983476,0
7.879543234,37000.95567,4.066229364,0
6.44897109,18736.1909,3.759326201,0
